__CreatedOn,__ModifiedOn,__Owner,__Status,accessible_event,calendar_date,calendar_date_group,calendar_id,calendar_time_of_day,cost_notes,event_category,event_dates,event_description,event_email,event_enddate,event_expirydate,event_features,event_image,event_locations,event_name,event_price,event_price_adult,event_price_child,event_price_high,event_price_low,event_price_pwyc,event_price_senior,event_price_student,event_price_youth,event_startdate,event_status,event_sub_category,event_telephone,event_telephone_ext,event_theme,event_website,facebook_url,featured_event,free_event,id,instagram_url,other_event_category,other_event_sub_category,partnerships,reservations_required,short_description,short_name,submission_id,ticket_email,ticket_telephone,ticket_telephone_ext,ticket_website,twitter_url
2025-08-20T15:56:23.385-04:00,2025-08-20T15:56:23.385-04:00,c3api_config,,Yes,2025-12-25T08:00:00-05:00,2025-12-25,4a75ca32-c2b0-4baa-a0ee-703cd9e53b03,Day Event,NA,,,"Explore the ubiquitous yet humble Asian grocery store. Sam Lee visualizes Western influence in East Asian culture and food, commenting on social and political events like the US involvement in the Korean War.",eccartgallery@toronto.ca,2026-01-29T08:00:00-05:00,2026-01-29T18:00:00-05:00,,,,We were Promised Prosperity... Instead we got Spam Art Exhibition,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-05T08:00:00-05:00,Approved,,416-394-8628,NA,,https://samlee.photo/about,NA,No,Yes,e9e97c06-d0ba-4629-bb03-b7b5e46026f9,NA,NA,NA,,No,Explore the ubiquitous yet humble Asian grocery store. Sam Lee visualizes Western influence in East Asian culture and fo,We were Promised Prosperity... Instead we got Spam Art Exhib,9e964de0-4f82-4fb7-b7b4-15d65722fc6a,NA,NA,NA,NA,NA
2025-08-20T15:56:16.909-04:00,2025-08-20T15:56:16.909-04:00,c3api_config,,Yes,2025-11-11T08:00:00-05:00,2025-11-11,4a75ca32-c2b0-4baa-a0ee-703cd9e53b03,Day Event,NA,,,"Explore the ubiquitous yet humble Asian grocery store. Sam Lee visualizes Western influence in East Asian culture and food, commenting on social and political events like the US involvement in the Korean War.",eccartgallery@toronto.ca,2026-01-29T08:00:00-05:00,2026-01-29T18:00:00-05:00,,,,We were Promised Prosperity... Instead we got Spam Art Exhibition,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-05T08:00:00-05:00,Approved,,416-394-8628,NA,,https://samlee.photo/about,NA,No,Yes,335ba08d-ea1d-4bc1-9fb0-e92893ab743d,NA,NA,NA,,No,Explore the ubiquitous yet humble Asian grocery store. Sam Lee visualizes Western influence in East Asian culture and fo,We were Promised Prosperity... Instead we got Spam Art Exhib,9e964de0-4f82-4fb7-b7b4-15d65722fc6a,NA,NA,NA,NA,NA
2025-08-20T15:56:23.54-04:00,2025-08-20T15:56:23.54-04:00,c3api_config,,Yes,2025-12-26T08:00:00-05:00,2025-12-26,4a75ca32-c2b0-4baa-a0ee-703cd9e53b03,Day Event,NA,,,"Explore the ubiquitous yet humble Asian grocery store. Sam Lee visualizes Western influence in East Asian culture and food, commenting on social and political events like the US involvement in the Korean War.",eccartgallery@toronto.ca,2026-01-29T08:00:00-05:00,2026-01-29T18:00:00-05:00,,,,We were Promised Prosperity... Instead we got Spam Art Exhibition,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-05T08:00:00-05:00,Approved,,416-394-8628,NA,,https://samlee.photo/about,NA,No,Yes,052f0575-eb09-4025-8bd0-864bf1ae58be,NA,NA,NA,,No,Explore the ubiquitous yet humble Asian grocery store. Sam Lee visualizes Western influence in East Asian culture and fo,We were Promised Prosperity... Instead we got Spam Art Exhib,9e964de0-4f82-4fb7-b7b4-15d65722fc6a,NA,NA,NA,NA,NA
2025-09-16T15:08:58.456-04:00,2025-09-16T15:08:58.456-04:00,c3api_config,,Yes,2025-10-03T18:00:00-04:00,2025-10-03,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"We're back!

Step into the season with vintage shopping in store, sidewalk sales, local raffle prizes, complimentary snacks and refreshments.

",NA,2025-10-03T18:00:00-04:00,2025-10-03T21:00:00-04:00,,,,Riverside Vintage Crawl - Fall Edition,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-10-03T18:00:00-04:00,Approved,,NA,NA,,https://riverside-to.com/riverside-vintage-crawl/,https://www.facebook.com/RiversideTO,No,Yes,4e075764-ccbc-4b3a-8291-11483c489cae,riverside_bia,NA,NA,,Yes,"We're back!

Step into the season with vintage shopping in store, sidewalk sales, local raffle prizes, complimentary sna",Riverside Vintage Crawl - Fall Edition,83efd7ae-eb70-4e2a-aa48-af618c81abd0,NA,NA,NA,https://riverside-to.com/riverside-vintage-crawl/,NA
2025-08-20T15:56:23.69-04:00,2025-08-20T15:56:23.69-04:00,c3api_config,,Yes,2025-12-27T10:00:00-05:00,2025-12-27,4a75ca32-c2b0-4baa-a0ee-703cd9e53b03,Day Event,NA,,,"Explore the ubiquitous yet humble Asian grocery store. Sam Lee visualizes Western influence in East Asian culture and food, commenting on social and political events like the US involvement in the Korean War.",eccartgallery@toronto.ca,2026-01-29T08:00:00-05:00,2026-01-29T18:00:00-05:00,,,,We were Promised Prosperity... Instead we got Spam Art Exhibition,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-05T08:00:00-05:00,Approved,,416-394-8628,NA,,https://samlee.photo/about,NA,No,Yes,2b67e578-f6bf-4e4a-b689-8a69e01c2304,NA,NA,NA,,No,Explore the ubiquitous yet humble Asian grocery store. Sam Lee visualizes Western influence in East Asian culture and fo,We were Promised Prosperity... Instead we got Spam Art Exhib,9e964de0-4f82-4fb7-b7b4-15d65722fc6a,NA,NA,NA,NA,NA
2025-08-20T15:56:24.797-04:00,2025-08-20T15:56:24.798-04:00,c3api_config,,Yes,2026-01-05T08:00:00-05:00,2026-01-05,4a75ca32-c2b0-4baa-a0ee-703cd9e53b03,Day Event,NA,,,"Explore the ubiquitous yet humble Asian grocery store. Sam Lee visualizes Western influence in East Asian culture and food, commenting on social and political events like the US involvement in the Korean War.",eccartgallery@toronto.ca,2026-01-29T08:00:00-05:00,2026-01-29T18:00:00-05:00,,,,We were Promised Prosperity... Instead we got Spam Art Exhibition,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-05T08:00:00-05:00,Approved,,416-394-8628,NA,,https://samlee.photo/about,NA,No,Yes,a18dede1-053d-4d20-bf24-84225462258b,NA,NA,NA,,No,Explore the ubiquitous yet humble Asian grocery store. Sam Lee visualizes Western influence in East Asian culture and fo,We were Promised Prosperity... Instead we got Spam Art Exhib,9e964de0-4f82-4fb7-b7b4-15d65722fc6a,NA,NA,NA,NA,NA
2025-09-02T13:28:15.22-04:00,2025-09-02T13:28:15.22-04:00,c3api_config,,Yes,2025-10-03T20:00:00-04:00,2025-10-03,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"Join us on a chilling and thrilling journey through the dark history of the city as we delve into the world of ghosts, graveyards, hangings, and haunts.

 Prepare to be captivated by spine-tingling ghost stories about haunted theatres, unsolved mysteries, secrets hiding in plain sight, and spooky historic buildings. Our outdoor tour will take you on a hair-raising paranormal adventure, departing from the courtyard in front of the Hockey Hall of Fame. 

Get ready to see the city in a whole new light, or rather, darkness, as you uncover the eerie and supernatural tales that lurk in its shadows.
",info@hauntedwalk.com,2025-11-02T20:00:00-05:00,2025-11-02T21:15:00-05:00,,,,Original Haunted Walk of Toronto,NA,NA,NA,29.99,21.99,NA,NA,NA,NA,2025-09-16T20:00:00-04:00,Approved,,4162381473,NA,,https://hauntedwalk.com/experience/original-haunted-walk-of-toronto/,NA,No,No,fb1a9bf6-726f-4054-8647-480ed33c122f,NA,NA,NA,,Yes,"Join us on a chilling and thrilling journey through the dark history of the city as we delve into the world of ghosts, g",Original Haunted Walk of Toronto,b087bdc5-8aea-45f0-ad4f-98ec9c401b67,info@hauntedwalk.com,4162381473,NA,https://hauntedwalk.com/experience/original-haunted-walk-of-toronto/,NA
2025-09-09T14:10:31.268-04:00,2025-09-09T14:10:31.268-04:00,c3api_config,,Yes,2025-10-26T13:30:00-04:00,2025-10-26,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Celebrate the works of acclaimed Irish playwright, Conor McPherson.

The Weir looks in a small rural pub in the West of Ireland, where local lads spin tales of the supernatural, as they vie for the attention of a young woman who recently moved into the area. Little do they know that she has her own personal and compelling story to weave...

Directed by Co-artistic Producer, Rod Ceballos and features Richard Harte (The Boys in the Photograph), Mairi Babb (WAR HORSE), David Mackett (The Good Thief), and Enda Reilly (Toronto Bloomsday Festival).",NA,2025-11-05T19:00:00-05:00,2025-11-05T20:30:00-05:00,,,,The Weir Theatrical Performance,35.00,NA,NA,NA,NA,NA,NA,NA,NA,2025-10-25T13:30:00-04:00,Approved,,NA,NA,,www.flyonthewalltheatre.ca,https://www.facebook.com/flyonthewalltheatreTO/,No,No,22c24177-647a-4a81-80a7-e1db41e950c9,flyonthewalltheatre,NA,NA,,Yes,"Celebrate the works of acclaimed Irish playwright, Conor McPherson.

The Weir looks in a small rural pub in the West of ",The Weir Theatrical Performance,3494f7aa-89ca-418e-94ef-47b2df502577,NA,NA,NA,www.flyonthewalltheatre.ca,flyonthewallTO
2025-09-02T13:28:16.979-04:00,2025-09-02T13:28:16.979-04:00,c3api_config,,Yes,2025-10-13T20:00:00-04:00,2025-10-13,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"Join us on a chilling and thrilling journey through the dark history of the city as we delve into the world of ghosts, graveyards, hangings, and haunts.

 Prepare to be captivated by spine-tingling ghost stories about haunted theatres, unsolved mysteries, secrets hiding in plain sight, and spooky historic buildings. Our outdoor tour will take you on a hair-raising paranormal adventure, departing from the courtyard in front of the Hockey Hall of Fame. 

Get ready to see the city in a whole new light, or rather, darkness, as you uncover the eerie and supernatural tales that lurk in its shadows.
",info@hauntedwalk.com,2025-11-02T20:00:00-05:00,2025-11-02T21:15:00-05:00,,,,Original Haunted Walk of Toronto,NA,NA,NA,29.99,21.99,NA,NA,NA,NA,2025-09-16T20:00:00-04:00,Approved,,4162381473,NA,,https://hauntedwalk.com/experience/original-haunted-walk-of-toronto/,NA,No,No,32846f54-7912-490e-849f-d57bf57bad11,NA,NA,NA,,Yes,"Join us on a chilling and thrilling journey through the dark history of the city as we delve into the world of ghosts, g",Original Haunted Walk of Toronto,b087bdc5-8aea-45f0-ad4f-98ec9c401b67,info@hauntedwalk.com,4162381473,NA,https://hauntedwalk.com/experience/original-haunted-walk-of-toronto/,NA
2025-09-02T13:28:17.422-04:00,2025-09-02T13:28:17.422-04:00,c3api_config,,Yes,2025-10-15T20:00:00-04:00,2025-10-15,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"Join us on a chilling and thrilling journey through the dark history of the city as we delve into the world of ghosts, graveyards, hangings, and haunts.

 Prepare to be captivated by spine-tingling ghost stories about haunted theatres, unsolved mysteries, secrets hiding in plain sight, and spooky historic buildings. Our outdoor tour will take you on a hair-raising paranormal adventure, departing from the courtyard in front of the Hockey Hall of Fame. 

Get ready to see the city in a whole new light, or rather, darkness, as you uncover the eerie and supernatural tales that lurk in its shadows.
",info@hauntedwalk.com,2025-11-02T20:00:00-05:00,2025-11-02T21:15:00-05:00,,,,Original Haunted Walk of Toronto,NA,NA,NA,29.99,21.99,NA,NA,NA,NA,2025-09-16T20:00:00-04:00,Approved,,4162381473,NA,,https://hauntedwalk.com/experience/original-haunted-walk-of-toronto/,NA,No,No,156496fc-a6a3-4505-abac-dbb68cbef822,NA,NA,NA,,Yes,"Join us on a chilling and thrilling journey through the dark history of the city as we delve into the world of ghosts, g",Original Haunted Walk of Toronto,b087bdc5-8aea-45f0-ad4f-98ec9c401b67,info@hauntedwalk.com,4162381473,NA,https://hauntedwalk.com/experience/original-haunted-walk-of-toronto/,NA
2025-09-02T13:37:05.195-04:00,2025-09-02T13:37:05.195-04:00,c3api_config,,Yes,2025-10-19T20:00:00-04:00,2025-10-19,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"As night falls, we’ll set out on a lantern-lit stroll along the cobblestone streets of the historic Distillery District, one of Toronto’s most haunted spots! 

Learn about the tragic events that left their mark and hear spine-chilling tales of paranormal encounters from this iconic area. Feel the goosebumps rise as you explore the narrow alleyways and hidden corners where spirits are said to lurk. 

Whether you’re a history buff, a ghost enthusiast, or just looking for a unique experience, this outdoor tour is sure to captivate your imagination. Get ready to experience the thrills and chills like never before.
",info@hauntedwalk.com,2025-11-02T20:00:00-05:00,2025-11-02T21:15:00-05:00,,,, Spirits of the Distillery District Ghost Tour,NA,NA,NA,29.99,21.99,NA,NA,NA,NA,2025-09-01T20:00:00-04:00,Approved,,4162381473,NA,,https://hauntedwalk.com/experience/spirits-of-the-distillery-district-ghost-tour/,NA,No,No,eea00e63-6adc-4ae7-a200-9e851a0ffa6a,NA,NA,NA,,Yes,"As night falls, we’ll set out on a lantern-lit stroll along the cobblestone streets of the historic Distillery District,", Spirits of the Distillery District Ghost Tour,21586936-5090-4c14-9824-4d4bd1dd8bc2,info@hauntedwalk.com,4162381473,NA,https://hauntedwalk.com/experience/spirits-of-the-distillery-district-ghost-tour/,NA
2025-09-02T13:37:07.337-04:00,2025-09-02T13:37:07.337-04:00,c3api_config,,Yes,2025-10-31T20:00:00-04:00,2025-10-31,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"As night falls, we’ll set out on a lantern-lit stroll along the cobblestone streets of the historic Distillery District, one of Toronto’s most haunted spots! 

Learn about the tragic events that left their mark and hear spine-chilling tales of paranormal encounters from this iconic area. Feel the goosebumps rise as you explore the narrow alleyways and hidden corners where spirits are said to lurk. 

Whether you’re a history buff, a ghost enthusiast, or just looking for a unique experience, this outdoor tour is sure to captivate your imagination. Get ready to experience the thrills and chills like never before.
",info@hauntedwalk.com,2025-11-02T20:00:00-05:00,2025-11-02T21:15:00-05:00,,,, Spirits of the Distillery District Ghost Tour,NA,NA,NA,29.99,21.99,NA,NA,NA,NA,2025-09-01T20:00:00-04:00,Approved,,4162381473,NA,,https://hauntedwalk.com/experience/spirits-of-the-distillery-district-ghost-tour/,NA,No,No,fba902c8-5695-43bb-ada9-fc2fca1be8aa,NA,NA,NA,,Yes,"As night falls, we’ll set out on a lantern-lit stroll along the cobblestone streets of the historic Distillery District,", Spirits of the Distillery District Ghost Tour,21586936-5090-4c14-9824-4d4bd1dd8bc2,info@hauntedwalk.com,4162381473,NA,https://hauntedwalk.com/experience/spirits-of-the-distillery-district-ghost-tour/,NA
2025-09-09T14:56:55.995-04:00,2025-09-09T14:56:55.995-04:00,c3api_config,,Yes,2025-12-14T11:00:00-05:00,2025-12-14,4a75ca32-c2b0-4baa-a0ee-703cd9e53b03,Day Event,NA,,,"Making Home in Scarborough is a vibrant pop-up installation celebrating memory, identity, and belonging through cultural traditions and objects we hold dear to our hearts in generations past, present and future. 
 

Co-created through conversation and care, community members were invited to share a meaningful object, rooted in a heartfelt story. All speak to how home is made not only in buildings or borders, but in the places, people, and practices that give life meaning. 
 
As you explore the exhibition, we invite you to reflect: ""What does home mean to you?"" If you live in Scarborough, ""What does Making Home in Scarborough Mean to you?"" 
 
We are grateful for our community collaborators: Native Child and Family Services / Scarborough Child & Family Life Centre, Malvern Family Resource Centre, TDSB Newcomer Services (Malvern), Toby's Place, Scarborough Museum Youth Collective and Change Made. ",shm@toronto.ca,2025-12-31T11:00:00-05:00,2025-12-31T17:00:00-05:00,,,,Pop-Up Exhibit: Making Home in Scarborough at Scarborough Museum,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-03T11:00:00-04:00,Approved,,416-338-8807,NA,,https://www.toronto.ca/explore-enjoy/history-art-culture/museums/scarborough-museum/,NA,No,Yes,1dc381c6-1bda-4a84-b34e-8e3ef2ec2930,NA,NA,NA,,No,"Making Home in Scarborough is a vibrant pop-up installation celebrating memory, identity, and belonging through cultural",Pop-Up Exhibit: Making Home in Scarborough at Scarborough Mu,0361e5a2-9aea-4661-87e5-29d318ebe3b2,NA,NA,NA,NA,NA
2025-09-09T14:10:31.055-04:00,2025-09-09T14:10:31.055-04:00,c3api_config,,Yes,2025-10-25T13:30:00-04:00,2025-10-25,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"Celebrate the works of acclaimed Irish playwright, Conor McPherson.

The Weir looks in a small rural pub in the West of Ireland, where local lads spin tales of the supernatural, as they vie for the attention of a young woman who recently moved into the area. Little do they know that she has her own personal and compelling story to weave...

Directed by Co-artistic Producer, Rod Ceballos and features Richard Harte (The Boys in the Photograph), Mairi Babb (WAR HORSE), David Mackett (The Good Thief), and Enda Reilly (Toronto Bloomsday Festival).",NA,2025-11-05T19:00:00-05:00,2025-11-05T20:30:00-05:00,,,,The Weir Theatrical Performance,35.00,NA,NA,NA,NA,NA,NA,NA,NA,2025-10-25T13:30:00-04:00,Approved,,NA,NA,,www.flyonthewalltheatre.ca,https://www.facebook.com/flyonthewalltheatreTO/,No,No,cfd8a253-21e3-4000-833e-80ccd265bda0,flyonthewalltheatre,NA,NA,,Yes,"Celebrate the works of acclaimed Irish playwright, Conor McPherson.

The Weir looks in a small rural pub in the West of ",The Weir Theatrical Performance,3494f7aa-89ca-418e-94ef-47b2df502577,NA,NA,NA,www.flyonthewalltheatre.ca,flyonthewallTO
2025-09-09T14:56:56.165-04:00,2025-09-09T14:56:56.165-04:00,c3api_config,,Yes,2025-12-17T11:00:00-05:00,2025-12-17,4a75ca32-c2b0-4baa-a0ee-703cd9e53b03,Day Event,NA,,,"Making Home in Scarborough is a vibrant pop-up installation celebrating memory, identity, and belonging through cultural traditions and objects we hold dear to our hearts in generations past, present and future. 
 

Co-created through conversation and care, community members were invited to share a meaningful object, rooted in a heartfelt story. All speak to how home is made not only in buildings or borders, but in the places, people, and practices that give life meaning. 
 
As you explore the exhibition, we invite you to reflect: ""What does home mean to you?"" If you live in Scarborough, ""What does Making Home in Scarborough Mean to you?"" 
 
We are grateful for our community collaborators: Native Child and Family Services / Scarborough Child & Family Life Centre, Malvern Family Resource Centre, TDSB Newcomer Services (Malvern), Toby's Place, Scarborough Museum Youth Collective and Change Made. ",shm@toronto.ca,2025-12-31T11:00:00-05:00,2025-12-31T17:00:00-05:00,,,,Pop-Up Exhibit: Making Home in Scarborough at Scarborough Museum,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-03T11:00:00-04:00,Approved,,416-338-8807,NA,,https://www.toronto.ca/explore-enjoy/history-art-culture/museums/scarborough-museum/,NA,No,Yes,2976f795-e81b-4553-8711-ba215e175051,NA,NA,NA,,No,"Making Home in Scarborough is a vibrant pop-up installation celebrating memory, identity, and belonging through cultural",Pop-Up Exhibit: Making Home in Scarborough at Scarborough Mu,0361e5a2-9aea-4661-87e5-29d318ebe3b2,NA,NA,NA,NA,NA
